n,gram_point
1416,1889.3502875957
1417,1890.45136402024
1418,1891.55232807731
1419,1892.65317986669
1420,1893.75391948798
1421,1894.85454704063
1422,1895.95506262393
1423,1897.05546633701
1424,1898.15575827883
1425,1899.25593854822
1426,1900.35600724382
1427,1901.45596446413
1428,1902.55581030748
1429,1903.65554487208
1430,1904.75516825593
1431,1905.8546805569
1432,1906.95408187272
1433,1908.05337230094
1434,1909.15255193896
1435,1910.25162088403
1436,1911.35057923324
1437,1912.44942708354
1438,1913.54816453171
1439,1914.64679167438
1440,1915.74530860804
1441,1916.84371542901
1442,1917.94201223346
1443,1919.04019911742
1444,1920.13827617676
1445,1921.23624350721
1446,1922.33410120432
1447,1923.43184936352
1448,1924.52948808008
1449,1925.62701744911
1450,1926.72443756559
1451,1927.82174852433
1452,1928.91895042001
1453,1930.01604334714
1454,1931.11302740011
1455,1932.20990267314
1456,1933.3066692603
1457,1934.40332725554
1458,1935.49987675262
1459,1936.5963178452
1460,1937.69265062677
1461,1938.78887519066
1462,1939.88499163009
1463,1940.98100003811
1464,1942.07690050762
1465,1943.17269313139
1466,1944.26837800206
1467,1945.36395521208
1468,1946.45942485381
1469,1947.55478701942
1470,1948.65004180097
1471,1949.74518929036
1472,1950.84022957936
1473,1951.93516275959
1474,1953.02998892253
1475,1954.12470815951
1476,1955.21932056173
1477,1956.31382622026
1478,1957.40822522599
1479,1958.50251766972
1480,1959.59670364208
1481,1960.69078323356
1482,1961.78475653452
1483,1962.87862363519
1484,1963.97238462563
1485,1965.0660395958
1486,1966.15958863549
1487,1967.25303183438
1488,1968.34636928199
1489,1969.43960106771
1490,1970.5327272808
1491,1971.62574801038
1492,1972.71866334543
1493,1973.8114733748
1494,1974.90417818719
1495,1975.9967778712
1496,1977.08927251525
1497,1978.18166220765
1498,1979.27394703658
1499,1980.36612709007
1500,1981.45820245603
1501,1982.55017322223
1502,1983.64203947631
1503,1984.73380130577
1504,1985.82545879799
1505,1986.9170120402
1506,1988.00846111952
1507,1989.09980612291
1508,1990.19104713724
1509,1991.2821842492
1510,1992.37321754538
1511,1993.46414711224
1512,1994.5549730361
1513,1995.64569540315
1514,1996.73631429944
1515,1997.82682981093
1516,1998.9172420234
1517,2000.00755102254
1518,2001.0977568939
1519,2002.18785972288
1520,2003.27785959478
1521,2004.36775659476
1522,2005.45755080786
1523,2006.54724231899
1524,2007.63683121292
1525,2008.72631757431
1526,2009.8157014877
1527,2010.90498303747
1528,2011.9941623079
1529,2013.08323938316
1530,2014.17221434725
1531,2015.26108728409
1532,2016.34985827744
1533,2017.43852741096
1534,2018.52709476818
1535,2019.61556043249
1536,2020.70392448718
1537,2021.79218701539
1538,2022.88034810017
1539,2023.96840782443
1540,2025.05636627094
1541,2026.14422352238
1542,2027.23197966128
1543,2028.31963477007
1544,2029.40718893104
1545,2030.49464222638
1546,2031.58199473814
1547,2032.66924654825
1548,2033.75639773853
1549,2034.84344839067
1550,2035.93039858626
1551,2037.01724840674
1552,2038.10399793345
1553,2039.1906472476
1554,2040.2771964303
1555,2041.36364556252
1556,2042.44999472511
1557,2043.53624399883
1558,2044.6223934643
1559,2045.70844320201
1560,2046.79439329237
1561,2047.88024381563
1562,2048.96599485196
1563,2050.05164648139
1564,2051.13719878384
1565,2052.22265183911
1566,2053.3080057269
1567,2054.39326052677
1568,2055.47841631819
1569,2056.56347318048
1570,2057.64843119289
1571,2058.73329043452
1572,2059.81805098436
1573,2060.9027129213
1574,2061.98727632412
1575,2063.07174127145
1576,2064.15610784185
1577,2065.24037611373
1578,2066.32454616543
1579,2067.40861807512
1580,2068.49259192092
1581,2069.57646778078
1582,2070.66024573257
1583,2071.74392585405
1584,2072.82750822286
1585,2073.91099291652
1586,2074.99438001245
1587,2076.07766958796
1588,2077.16086172024
1589,2078.24395648638
1590,2079.32695396335
1591,2080.40985422801
1592,2081.49265735713
1593,2082.57536342733
1594,2083.65797251517
1595,2084.74048469706
1596,2085.82290004932
1597,2086.90521864816
1598,2087.98744056967
1599,2089.06956588986
1600,2090.15159468459
1601,2091.23352702965
1602,2092.3153630007
1603,2093.39710267331
1604,2094.47874612292
1605,2095.56029342488
1606,2096.64174465443
1607,2097.7230998867
1608,2098.80435919672
1609,2099.8855226594
1610,2100.96659034956
1611,2102.04756234191
1612,2103.12843871105
1613,2104.20921953147
1614,2105.28990487757
1615,2106.37049482364
1616,2107.45098944385
1617,2108.53138881229
1618,2109.61169300293
1619,2110.69190208963
1620,2111.77201614617
1621,2112.8520352462
1622,2113.93195946329
1623,2115.01178887089
1624,2116.09152354235
1625,2117.17116355093
1626,2118.25070896977
1627,2119.33015987191
1628,2120.4095163303
1629,2121.48877841778
1630,2122.5679462071
1631,2123.64701977087
1632,2124.72599918165
1633,2125.80488451187
1634,2126.88367583386
1635,2127.96237321986
1636,2129.040976742
1637,2130.11948647231
1638,2131.19790248272
1639,2132.27622484508
1640,2133.3544536311
1641,2134.43258891243
1642,2135.51063076061
1643,2136.58857924705
1644,2137.66643444311
1645,2138.74419642001
1646,2139.82186524891
1647,2140.89944100083
1648,2141.97692374673
1649,2143.05431355744
1650,2144.13161050371
1651,2145.2088146562
1652,2146.28592608546
1653,2147.36294486194
1654,2148.43987105599
1655,2149.51670473789
1656,2150.59344597779
1657,2151.67009484577
1658,2152.74665141179
1659,2153.82311574573
1660,2154.89948791738
1661,2155.97576799642
1662,2157.05195605243
1663,2158.12805215491
1664,2159.20405637327
1665,2160.2799687768
1666,2161.35578943472
1667,2162.43151841614
1668,2163.50715579007
1669,2164.58270162546
1670,2165.65815599113
1671,2166.73351895582
1672,2167.80879058817
1673,2168.88397095674
1674,2169.95906012999
1675,2171.03405817628
1676,2172.10896516389
1677,2173.18378116099
1678,2174.25850623568
1679,2175.33314045595
1680,2176.4076838897
1681,2177.48213660475
1682,2178.55649866882
1683,2179.63077014953
1684,2180.70495111442
1685,2181.77904163094
1686,2182.85304176645
1687,2183.9269515882
1688,2185.00077116337
1689,2186.07450055904
1690,2187.14813984221
1691,2188.22168907978
1692,2189.29514833856
1693,2190.36851768527
1694,2191.44179718655
1695,2192.51498690894
1696,2193.58808691889
1697,2194.66109728277
1698,2195.73401806686
1699,2196.80684933734
1700,2197.87959116032
1701,2198.95224360179
1702,2200.02480672769
1703,2201.09728060386
1704,2202.16966529602
1705,2203.24196086986
1706,2204.31416739093
1707,2205.38628492471
1708,2206.45831353662
1709,2207.53025329195
1710,2208.60210425592
1711,2209.67386649368
1712,2210.74554007028
1713,2211.81712505067
1714,2212.88862149973
1715,2213.96002948225
1716,2215.03134906295
1717,2216.10258030642
1718,2217.17372327722
1719,2218.24477803979
1720,2219.31574465849
1721,2220.3866231976
1722,2221.4574137213
1723,2222.52811629372
1724,2223.59873097887
1725,2224.66925784069
1726,2225.73969694304
1727,2226.81004834968
1728,2227.88031212431
1729,2228.95048833052
1730,2230.02057703184
1731,2231.09057829171
1732,2232.16049217346
1733,2233.23031874038
1734,2234.30005805565
1735,2235.36971018237
1736,2236.43927518357
1737,2237.50875312218
1738,2238.57814406105
1739,2239.64744806297
1740,2240.71666519062
1741,2241.78579550662
1742,2242.85483907349
1743,2243.92379595367
1744,2244.99266620954
1745,2246.06144990337
1746,2247.13014709737
1747,2248.19875785367
1748,2249.26728223429
1749,2250.3357203012
1750,2251.40407211629
1751,2252.47233774134
1752,2253.54051723809
1753,2254.60861066816
1754,2255.67661809312
1755,2256.74453957444
1756,2257.81237517353
1757,2258.88012495171
1758,2259.94778897021
1759,2261.0153672902
1760,2262.08285997275
1761,2263.15026707888
1762,2264.21758866952
1763,2265.28482480549
1764,2266.35197554758
1765,2267.41904095647
1766,2268.48602109277
1767,2269.55291601702
1768,2270.61972578968
1769,2271.68645047111
1770,2272.75309012163
1771,2273.81964480145
1772,2274.88611457072
1773,2275.9524994895
1774,2277.0187996178
1775,2278.08501501551
1776,2279.15114574249
1777,2280.21719185849
1778,2281.2831534232
1779,2282.34903049623
1780,2283.4148231371
1781,2284.48053140528
1782,2285.54615536015
1783,2286.611695061
1784,2287.67715056707
1785,2288.74252193752
1786,2289.80780923142
1787,2290.87301250777
1788,2291.9381318255
1789,2293.00316724348
1790,2294.06811882046
1791,2295.13298661517
1792,2296.19777068622
1793,2297.26247109218
1794,2298.32708789152
1795,2299.39162114265
1796,2300.45607090391
1797,2301.52043723355
1798,2302.58472018976
1799,2303.64891983065
1800,2304.71303621426
1801,2305.77706939855
1802,2306.84101944142
1803,2307.90488640068
1804,2308.96867033409
1805,2310.03237129931
1806,2311.09598935395
1807,2312.15952455553
1808,2313.22297696151
1809,2314.28634662927
1810,2315.34963361613
1811,2316.41283797933
1812,2317.47595977603
1813,2318.53899906334
1814,2319.60195589826
1815,2320.66483033777
1816,2321.72762243873
1817,2322.79033225797
1818,2323.85295985222
1819,2324.91550527814
1820,2325.97796859235
1821,2327.04034985136
1822,2328.10264911164
1823,2329.16486642956
1824,2330.22700186145
1825,2331.28905546355
1826,2332.35102729204
1827,2333.41291740302
1828,2334.47472585253
1829,2335.53645269654
1830,2336.59809799095
1831,2337.65966179158
1832,2338.72114415418
1833,2339.78254513446
1834,2340.84386478803
1835,2341.90510317045
1836,2342.96626033718
1837,2344.02733634366
1838,2345.08833124522
1839,2346.14924509715
1840,2347.21007795464
1841,2348.27082987285
1842,2349.33150090684
1843,2350.39209111163
1844,2351.45260054214
1845,2352.51302925324
1846,2353.57337729974
1847,2354.63364473637
1848,2355.69383161781
1849,2356.75393799864
1850,2357.8139639334
1851,2358.87390947656
1852,2359.93377468251
1853,2360.9935596056
1854,2362.05326430007
1855,2363.11288882014
1856,2364.17243321994
1857,2365.23189755352
1858,2366.2912818749
1859,2367.35058623801
1860,2368.40981069671
1861,2369.46895530481
1862,2370.52802011604
1863,2371.58700518408
1864,2372.64591056253
1865,2373.70473630493
1866,2374.76348246476
1867,2375.82214909543
1868,2376.88073625029
1869,2377.9392439826
1870,2378.9976723456
1871,2380.05602139243
1872,2381.11429117618
1873,2382.17248174986
1874,2383.23059316645
1875,2384.28862547882
1876,2385.34657873982
1877,2386.4044530022
1878,2387.46224831868
1879,2388.51996474188
1880,2389.57760232438
1881,2390.63516111869
1882,2391.69264117726
1883,2392.75004255247
1884,2393.80736529666
1885,2394.86460946206
1886,2395.92177510088
1887,2396.97886226525
1888,2398.03587100724
1889,2399.09280137886
1890,2400.14965343205
1891,2401.20642721869
1892,2402.2631227906
1893,2403.31974019954
1894,2404.37627949721
1895,2405.43274073524
1896,2406.48912396519
1897,2407.54542923858
1898,2408.60165660686
1899,2409.65780612142
1900,2410.71387783357
1901,2411.76987179458
1902,2412.82578805566
1903,2413.88162666794
1904,2414.93738768251
1905,2415.99307115038
1906,2417.04867712252
1907,2418.10420564982
1908,2419.15965678311
1909,2420.21503057318
1910,2421.27032707074
1911,2422.32554632645
1912,2423.38068839091
1913,2424.43575331464
1914,2425.49074114812
1915,2426.54565194177
1916,2427.60048574596
1917,2428.65524261096
1918,2429.70992258702
1919,2430.76452572432
1920,2431.81905207297
1921,2432.87350168304
1922,2433.92787460451
1923,2434.98217088734
1924,2436.03639058141
1925,2437.09053373653
1926,2438.14460040247
1927,2439.19859062894
1928,2440.25250446558
1929,2441.30634196198
1930,2442.36010316767
1931,2443.41378813212
1932,2444.46739690475
1933,2445.5209295349
1934,2446.57438607189
1935,2447.62776656494
1936,2448.68107106324
1937,2449.73429961591
1938,2450.78745227202
1939,2451.84052908058
1940,2452.89353009053
1941,2453.94645535078
1942,2454.99930491016
1943,2456.05207881745
1944,2457.10477712137
1945,2458.15739987059
1946,2459.20994711372
1947,2460.26241889931
1948,2461.31481527586
1949,2462.3671362918
1950,2463.41938199552
1951,2464.47155243535
1952,2465.52364765955
1953,2466.57566771634
1954,2467.62761265388
1955,2468.67948252027
1956,2469.73127736356
1957,2470.78299723173
1958,2471.83464217273
1959,2472.88621223443
1960,2473.93770746465
1961,2474.98912791117
1962,2476.0404736217
1963,2477.09174464389
1964,2478.14294102535
1965,2479.19406281362
1966,2480.2451100562
1967,2481.29608280054
1968,2482.346981094
1969,2483.39780498392
1970,2484.44855451757
1971,2485.49922974217
1972,2486.5498307049
1973,2487.60035745285
1974,2488.65081003309
1975,2489.70118849262
1976,2490.75149287838
1977,2491.80172323728
1978,2492.85187961614
1979,2493.90196206177
1980,2494.95197062089
1981,2496.00190534019
1982,2497.05176626628
1983,2498.10155344575
1984,2499.15126692511
1985,2500.20090675082
1986,2501.25047296931
1987,2502.29996562694
1988,2503.34938477
1989,2504.39873044475
1990,2505.4480026974
1991,2506.4972015741
1992,2507.54632712093
1993,2508.59537938396
1994,2509.64435840915
1995,2510.69326424247
1996,2511.74209692978
1997,2512.79085651693
1998,2513.8395430497
1999,2514.88815657383
2000,2515.93669713498
2001,2516.98516477878
2002,2518.03355955081
2003,2519.0818814966
2004,2520.13013066162
2005,2521.17830709128
2006,2522.22641083095
2007,2523.27444192596
2008,2524.32240042156
2009,2525.37028636298
2010,2526.41809979537
2011,2527.46584076386
2012,2528.51350931349
2013,2529.5611054893
2014,2530.60862933622
2015,2531.65608089918
2016,2532.70346022304
2017,2533.75076735259
2018,2534.79800233261
2019,2535.8451652078
2020,2536.89225602281
2021,2537.93927482226
2022,2538.9862216507
2023,2540.03309655264
2024,2541.07989957253
2025,2542.12663075479
2026,2543.17329014378
2027,2544.21987778379
2028,2545.2663937191
2029,2546.3128379939
2030,2547.35921065237
2031,2548.4055117386
2032,2549.45174129667
2033,2550.49789937057
2034,2551.54398600428
2035,2552.59000124171
2036,2553.63594512673
2037,2554.68181770314
2038,2555.72761901472
2039,2556.77334910519
2040,2557.81900801821
2041,2558.86459579741
2042,2559.91011248635
2043,2560.95555812857
2044,2562.00093276754
2045,2563.04623644668
2046,2564.09146920938
2047,2565.13663109897
2048,2566.18172215872
2049,2567.22674243188
2050,2568.27169196164
2051,2569.31657079113
2052,2570.36137896344
2053,2571.40611652162
2054,2572.45078350867
2055,2573.49537996753
2056,2574.53990594111
2057,2575.58436147226
2058,2576.62874660378
2059,2577.67306137845
2060,2578.71730583897
2061,2579.761480028
2062,2580.80558398817
2063,2581.84961776205
2064,2582.89358139216
2065,2583.93747492098
2066,2584.98129839095
2067,2586.02505184444
2068,2587.0687353238
2069,2588.11234887132
2070,2589.15589252924
2071,2590.19936633977
2072,2591.24277034506
2073,2592.28610458721
2074,2593.32936910829
2075,2594.3725639503
2076,2595.41568915523
2077,2596.45874476499
2078,2597.50173082146
2079,2598.54464736647
2080,2599.58749444182
2081,2600.63027208923
2082,2601.6729803504
2083,2602.71561926699
2084,2603.75818888059
2085,2604.80068923277
2086,2605.84312036504
2087,2606.88548231887
2088,2607.92777513568
2089,2608.96999885686
2090,2610.01215352372
2091,2611.05423917757
2092,2612.09625585965
2093,2613.13820361115
2094,2614.18008247323
2095,2615.221892487
2096,2616.26363369353
2097,2617.30530613383
2098,2618.34690984889
2099,2619.38844487963
2100,2620.42991126695
2101,2621.47130905168
2102,2622.51263827463
2103,2623.55389897656
2104,2624.59509119817
2105,2625.63621498013
